Date, City, Temperature, Pressure, Windspeed, WindDirection
26/05/2018, Ulimonong, 44, 900, 15, 201
26/05/2018, Valdivia, 27, 923, 30, 280
26/05/2018, Tangub, 20, 1012, 17, 278
26/05/2018, Jiulian, 39, 909, 14, 142
26/05/2018, Glad, 11, 960, 21, 204
26/05/2018, Dukou, 38, 944, 31, 75
26/05/2018, Haduohe, 41, 987, 0, 315
26/05/2018, Samsan, 25, 917, 17, 318
26/05/2018, Las Piñas, 44, 900, 21, 84
26/05/2018, Yoshii, 7, 971, 1, 151
26/05/2018, Harper, 8, 1027, 30, 12
26/05/2018, Qingsong, 4, 906, 9, 11
26/05/2018, Kuloy, 41, 978, 14, 236
26/05/2018, Casigua El Cubo, 14, 990, 23, 133
26/05/2018, Boston, 2, 915, 27, 332
26/05/2018, Croix, 3, 958, 22, 146
26/05/2018, Lolodorf, -2, 939, 4, 104
27/05/2018, Guandu, 6, 1001, 9, 338
27/05/2018, Barbacena, 2, 984, 17, 245
27/05/2018, Stockholm, 2, 939, 24, 233
27/05/2018, Aldeia, 34, 922, 21, 163
27/05/2018, Bachowice, 27, 963, 4, 322
27/05/2018, Marija Bistrica, 10, 916, 10, 181
27/05/2018, Lille, 15, 965, 26, 257
27/05/2018, Hufang, 1, 1039, 15, 4
27/05/2018, Gaotang, 17, 959, 7, 242
27/05/2018, Bechlín, 39, 955, 1, 295
27/05/2018, Tuapukan, 39, 1000, 2, 28
27/05/2018, Rybache, 38, 1035, 11, 134
27/05/2018, Soutelo, 37, 971, 24, 112
27/05/2018, Ciudad Nueva, 40, 963, 28, 311
27/05/2018, London, 41, 971, 2, 222
27/05/2018, Rognedino, 39, 1025, 24, 127
27/05/2018, Chinchero, 19, 1024, 7, 279
27/05/2018, Smarhon’, 24, 983, 22, 169
27/05/2018, Novoaltaysk, 6, 913, 4, 329
27/05/2018, Longtang, 37, 987, 20, 245
27/05/2018, Liliongan, 14, 1000, 29, 56
27/05/2018, Belusovka, 34, 1023, 14, 202
27/05/2018, Banepa, 40, 1028, 31, 282
27/05/2018, Merke, 24, 1015, 7, 193
27/05/2018, Jeziorany, 0, 1004, 2, 68
27/05/2018, Kindersley, 15, 1022, 27, 81
27/05/2018, Corralillo, 35, 1025, 13, 25
27/05/2018, Perovo, 30, 997, 11, 112
27/05/2018, Cigaleuh Kulon, 5, 946, 23, 159
27/05/2018, Padaimut, 7, 967, 2, 38
27/05/2018, Atsugi, -4, 959, 2, 51
27/05/2018, Podgornoye, 26, 933, 21, 313
27/05/2018, Toledo, 43, 916, 23, 220
27/05/2018, San Pedro, -3, 982, 6, 78
27/05/2018, Príbram, 5, 1009, 31, 74
27/05/2018, Datong, 43, 920, 19, 86
27/05/2018, Orlová, 1, 955, 24, 358
27/05/2018, Savannakhét, 0, 966, 20, 100
27/05/2018, Huangsha, 27, 993, 21, 231
27/05/2018, Wongsorejo, 16, 991, 31, 55
27/05/2018, Krížová, 25, 959, 31, 146
27/05/2018, Belyy Yar, 44, 977, 13, 143
27/05/2018, Reading, 40, 973, 9, 245
27/05/2018, Niquelândia, 32, 937, 23, 299
27/05/2018, Semirara, 44, 947, 29, 115
27/05/2018, Zhangjiahe, 25, 973, 7, 32
27/05/2018, Dashiqiao, 32, 969, 27, 310
27/05/2018, Bezhta, 36, 989, 27, 46
27/05/2018, Mogok, 13, 973, 2, 116
27/05/2018, Shagedu, 4, 907, 19, 329
27/05/2018, Guanjiabao, 25, 990, 5, 318
27/05/2018, Timaru, 33, 979, 7, 136
27/05/2018, Portsmouth, 32, 902, 8, 319
27/05/2018, Créteil, 38, 943, 22, 355
27/05/2018, Jirja, 2, 1023, 5, 171
27/05/2018, Ulimonong, 33, 945, 15, 200
27/05/2018, Valdivia, 5, 1023, 14, 237
27/05/2018, Tangub, 30, 956, 22, 150
27/05/2018, Jiulian, 32, 917, 23, 139
27/05/2018, Glad, 43, 964, 24, 357
27/05/2018, Dukou, 0, 922, 2, 38
27/05/2018, Haduohe, 38, 989, 15, 322
27/05/2018, Samsan, 17, 934, 18, 290
27/05/2018, Las Piñas, 36, 1024, 27, 263
27/05/2018, Yoshii, 0, 1006, 19, 329
27/05/2018, Harper, 41, 1023, 7, 249
27/05/2018, Qingsong, 31, 1026, 9, 209
27/05/2018, Kuloy, 32, 996, 20, 104
27/05/2018, Casigua El Cubo, 25, 993, 11, 72
27/05/2018, Boston, 37, 1022, 24, 235
27/05/2018, Croix, 1, 975, 27, 244
27/05/2018, Lolodorf, 13, 983, 25, 206
28/05/2018, Guandu, 15, 1034, 14, 283
28/05/2018, Barbacena, 38, 1020, 28, 195
28/05/2018, Stockholm, 43, 937, 16, 303
28/05/2018, Aldeia, 44, 1034, 21, 190
28/05/2018, Bachowice, 12, 1039, 12, 228
28/05/2018, Marija Bistrica, 31, 972, 5, 292
28/05/2018, Lille, 10, 1019, 19, 105
28/05/2018, Hufang, 8, 992, 23, 258
28/05/2018, Gaotang, 42, 1032, 10, 28
28/05/2018, Bechlín, 23, 1016, 24, 285
28/05/2018, Tuapukan, 14, 936, 17, 64
28/05/2018, Rybache, 35, 1033, 24, 207
28/05/2018, Soutelo, 3, 912, 15, 349
28/05/2018, Ciudad Nueva, 42, 913, 30, 238
28/05/2018, London, 32, 1035, 29, 22
28/05/2018, Rognedino, 8, 965, 1, 133
28/05/2018, Chinchero, 5, 980, 19, 265
28/05/2018, Smarhon’, 26, 999, 10, 340
28/05/2018, Novoaltaysk, 28, 956, 4, 187
28/05/2018, Longtang, 7, 930, 15, 30
28/05/2018, Liliongan, 4, 995, 23, 343
28/05/2018, Belusovka, 5, 1005, 9, 100
28/05/2018, Banepa, 15, 922, 13, 115
28/05/2018, Merke, 9, 982, 22, 306
28/05/2018, Jeziorany, 0, 993, 1, 69
28/05/2018, Kindersley, 40, 1013, 2, 151
28/05/2018, Corralillo, 10, 1039, 21, 100
28/05/2018, Perovo, 29, 951, 16, 294
28/05/2018, Cigaleuh Kulon, 30, 928, 3, 181
28/05/2018, Padaimut, 6, 927, 28, 96
28/05/2018, Atsugi, 33, 919, 9, 155
28/05/2018, Podgornoye, 39, 996, 4, 106
28/05/2018, Toledo, 26, 963, 13, 290
28/05/2018, San Pedro, 18, 912, 4, 287
28/05/2018, Príbram, 19, 901, 26, 237
28/05/2018, Datong, 37, 937, 13, 30
28/05/2018, Orlová, 8, 946, 22, 86
28/05/2018, Savannakhét, 21, 996, 16, 223
28/05/2018, Huangsha, 20, 929, 27, 181
28/05/2018, Wongsorejo, 16, 990, 2, 229
28/05/2018, Krížová, 1, 963, 17, 72
28/05/2018, Belyy Yar, 1, 933, 9, 338
28/05/2018, Reading, 40, 930, 31, 29
28/05/2018, Niquelândia, 3, 1035, 8, 250
28/05/2018, Semirara, 37, 1014, 6, 46
28/05/2018, Zhangjiahe, 12, 922, 26, 319
28/05/2018, Dashiqiao, 35, 968, 10, 85
28/05/2018, Bezhta, 15, 999, 3, 357
28/05/2018, Mogok, 24, 948, 27, 1
28/05/2018, Shagedu, 19, 905, 2, 79
28/05/2018, Guanjiabao, -4, 1029, 0, 137
28/05/2018, Timaru, 16, 989, 20, 222
28/05/2018, Portsmouth, 11, 980, 8, 63
28/05/2018, Créteil, 13, 1000, 5, 16
28/05/2018, Jirja, 13, 941, 27, 350
28/05/2018, Ulimonong, 42, 911, 27, 21
28/05/2018, Valdivia, 10, 924, 18, 57
28/05/2018, Tangub, 40, 936, 7, 102
28/05/2018, Jiulian, 21, 960, 23, 159
28/05/2018, Glad, 22, 917, 21, 98
28/05/2018, Dukou, 37, 943, 21, 150
28/05/2018, Haduohe, 32, 969, 17, 253
28/05/2018, Samsan, 22, 941, 11, 284
28/05/2018, Las Piñas, 37, 970, 29, 285
28/05/2018, Yoshii, 27, 905, 5, 39
28/05/2018, Harper, 33, 920, 10, 206
28/05/2018, Qingsong, -1, 985, 8, 346
28/05/2018, Kuloy, 27, 1007, 31, 227
28/05/2018, Casigua El Cubo, 25, 950, 19, 305
28/05/2018, Boston, 34, 962, 20, 115
28/05/2018, Croix, 17, 956, 26, 298
28/05/2018, Lolodorf, 10, 1025, 8, 30
29/05/2018, Guandu, 43, 1018, 22, 266
29/05/2018, Barbacena, 39, 945, 25, 91
29/05/2018, Stockholm, -3, 940, 8, 183
29/05/2018, Aldeia, 8, 947, 16, 290
29/05/2018, Bachowice, 15, 981, 4, 354
29/05/2018, Marija Bistrica, 23, 925, 20, 170
29/05/2018, Lille, 8, 950, 11, 178
29/05/2018, Hufang, 28, 973, 15, 172
29/05/2018, Gaotang, 8, 969, 2, 247
29/05/2018, Bechlín, 19, 1001, 26, 353
29/05/2018, Tuapukan, -3, 949, 10, 99
29/05/2018, Rybache, 29, 1012, 11, 260
29/05/2018, Soutelo, 21, 961, 19, 324
29/05/2018, Ciudad Nueva, 0, 933, 5, 195
29/05/2018, London, 21, 925, 23, 219
29/05/2018, Rognedino, 25, 976, 0, 37
29/05/2018, Chinchero, 9, 1010, 1, 149
29/05/2018, Smarhon’, 10, 954, 17, 193
29/05/2018, Novoaltaysk, 9, 986, 19, 84
29/05/2018, Longtang, 42, 906, 10, 232
29/05/2018, Liliongan, 26, 966, 28, 76
29/05/2018, Belusovka, 6, 951, 30, 262
29/05/2018, Banepa, -3, 945, 28, 4
29/05/2018, Merke, -3, 1014, 21, 225
29/05/2018, Jeziorany, 15, 1020, 2, 251
29/05/2018, Kindersley, 24, 914, 19, 10
29/05/2018, Corralillo, 0, 910, 6, 329
29/05/2018, Perovo, 30, 986, 12, 58
29/05/2018, Cigaleuh Kulon, 9, 970, 26, 297
29/05/2018, Padaimut, 6, 901, 1, 120
29/05/2018, Atsugi, 27, 973, 14, 50
29/05/2018, Podgornoye, 27, 947, 12, 101
29/05/2018, Toledo, -3, 918, 27, 189
29/05/2018, San Pedro, 41, 946, 17, 118
29/05/2018, Príbram, -3, 971, 24, 218
29/05/2018, Datong, 35, 995, 29, 263
29/05/2018, Orlová, 32, 971, 21, 5
29/05/2018, Savannakhét, 5, 909, 7, 30
29/05/2018, Huangsha, 7, 969, 5, 279
29/05/2018, Wongsorejo, 27, 920, 14, 228
29/05/2018, Krížová, 23, 1021, 28, 307
29/05/2018, Belyy Yar, 23, 906, 14, 311
29/05/2018, Reading, 11, 999, 10, 320
29/05/2018, Niquelândia, 9, 930, 22, 178
29/05/2018, Semirara, 39, 980, 3, 227
29/05/2018, Zhangjiahe, 10, 914, 30, 271
29/05/2018, Dashiqiao, 36, 957, 15, 224
29/05/2018, Bezhta, 0, 930, 16, 332
29/05/2018, Mogok, 28, 1015, 5, 166
29/05/2018, Shagedu, -2, 962, 13, 326
29/05/2018, Guanjiabao, 13, 1008, 16, 16
29/05/2018, Timaru, 43, 989, 17, 77
29/05/2018, Portsmouth, 18, 904, 27, 187
29/05/2018, Créteil, 16, 957, 9, 327
29/05/2018, Jirja, 10, 974, 27, 236
29/05/2018, Ulimonong, -1, 999, 17, 133
29/05/2018, Valdivia, -4, 987, 27, 330
29/05/2018, Tangub, 18, 1017, 12, 85
29/05/2018, Jiulian, 0, 981, 27, 184
29/05/2018, Glad, 14, 987, 13, 212
29/05/2018, Dukou, 15, 925, 5, 169
29/05/2018, Haduohe, 8, 997, 30, 352
29/05/2018, Samsan, 32, 1021, 11, 64
29/05/2018, Las Piñas, 11, 944, 14, 144
29/05/2018, Yoshii, -1, 1001, 3, 83
29/05/2018, Harper, 16, 940, 31, 4
29/05/2018, Qingsong, 42, 1013, 5, 281
29/05/2018, Kuloy, -2, 952, 15, 145
29/05/2018, Casigua El Cubo, 40, 973, 15, 300
29/05/2018, Boston, 0, 918, 20, 351
29/05/2018, Croix, 10, 1006, 6, 307
29/05/2018, Lolodorf, -2, 922, 11, 284
30/05/2018, Guandu, 9, 936, 31, 52
30/05/2018, Barbacena, 19, 975, 0, 203
30/05/2018, Stockholm, 11, 934, 15, 102
30/05/2018, Aldeia, -1, 928, 3, 310
30/05/2018, Bachowice, 35, 927, 24, 158
30/05/2018, Marija Bistrica, 1, 930, 14, 66
30/05/2018, Lille, 23, 1005, 11, 255
30/05/2018, Hufang, 18, 901, 11, 79
30/05/2018, Gaotang, -2, 920, 3, 299
30/05/2018, Bechlín, 32, 954, 10, 131
30/05/2018, Tuapukan, 2, 982, 29, 281
30/05/2018, Rybache, 37, 1001, 21, 120
30/05/2018, Soutelo, 21, 939, 5, 26
30/05/2018, Ciudad Nueva, 43, 975, 15, 285
30/05/2018, London, 24, 949, 15, 353
30/05/2018, Rognedino, 26, 995, 26, 346
30/05/2018, Chinchero, 36, 964, 28, 87
30/05/2018, Smarhon’, -2, 989, 10, 306
30/05/2018, Novoaltaysk, 36, 990, 12, 37
30/05/2018, Longtang, 18, 956, 18, 120
30/05/2018, Liliongan, 33, 1016, 6, 89
30/05/2018, Belusovka, 39, 1024, 5, 347
30/05/2018, Banepa, 32, 1039, 26, 329
30/05/2018, Merke, 21, 997, 29, 230
30/05/2018, Jeziorany, 35, 930, 31, 275
30/05/2018, Kindersley, 22, 904, 14, 273
30/05/2018, Corralillo, 42, 992, 22, 10
30/05/2018, Perovo, 29, 922, 19, 82
30/05/2018, Cigaleuh Kulon, 14, 967, 24, 115
30/05/2018, Padaimut, 28, 1038, 17, 163
30/05/2018, Atsugi, 11, 931, 5, 258
30/05/2018, Podgornoye, -1, 1018, 2, 316
30/05/2018, Toledo, 27, 902, 16, 149
30/05/2018, San Pedro, 7, 1024, 12, 193
30/05/2018, Príbram, 31, 967, 11, 78
30/05/2018, Datong, 37, 1029, 14, 182
30/05/2018, Orlová, 16, 988, 1, 339
30/05/2018, Savannakhét, 2, 922, 6, 246
30/05/2018, Huangsha, 26, 960, 14, 184
30/05/2018, Wongsorejo, -4, 1014, 26, 239
30/05/2018, Krížová, 8, 1024, 25, 226
30/05/2018, Belyy Yar, 31, 905, 12, 220
30/05/2018, Reading, 12, 1032, 12, 185
30/05/2018, Niquelândia, 26, 1035, 30, 182
30/05/2018, Semirara, 23, 1034, 13, 143
30/05/2018, Zhangjiahe, 29, 1019, 9, 164
30/05/2018, Dashiqiao, 23, 935, 30, 168
30/05/2018, Bezhta, 44, 907, 2, 284
30/05/2018, Mogok, 22, 937, 27, 112
30/05/2018, Shagedu, 3, 910, 13, 334
30/05/2018, Guanjiabao, 3, 1016, 3, 8
30/05/2018, Timaru, 11, 953, 8, 51
30/05/2018, Portsmouth, 9, 984, 28, 9
30/05/2018, Créteil, 33, 955, 17, 212
30/05/2018, Jirja, 9, 997, 30, 201
30/05/2018, Ulimonong, 4, 1007, 8, 337
30/05/2018, Valdivia, 37, 1039, 29, 222
30/05/2018, Tangub, 3, 1016, 18, 357
30/05/2018, Jiulian, 29, 987, 25, 321
30/05/2018, Glad, 23, 933, 20, 260
30/05/2018, Dukou, 42, 977, 4, 10
30/05/2018, Haduohe, 44, 944, 13, 131
30/05/2018, Samsan, 14, 985, 9, 55
30/05/2018, Las Piñas, 16, 940, 21, 267
30/05/2018, Yoshii, 39, 1002, 29, 135
30/05/2018, Harper, 6, 911, 17, 35
30/05/2018, Qingsong, 20, 969, 22, 277
30/05/2018, Kuloy, 22, 966, 19, 212
30/05/2018, Casigua El Cubo, 41, 967, 8, 160
30/05/2018, Boston, 29, 918, 20, 127
30/05/2018, Croix, 2, 987, 29, 38
30/05/2018, Lolodorf, 18, 923, 15, 103
31/05/2018, Guandu, 6, 997, 14, 185
31/05/2018, Barbacena, 24, 962, 19, 180
31/05/2018, Stockholm, 23, 1018, 31, 54
31/05/2018, Aldeia, 15, 1018, 18, 120
31/05/2018, Bachowice, 8, 905, 5, 25
31/05/2018, Marija Bistrica, 14, 901, 29, 197
31/05/2018, Lille, 35, 1014, 1, 235
31/05/2018, Hufang, 5, 905, 12, 6
31/05/2018, Gaotang, 29, 1033, 23, 295
31/05/2018, Bechlín, 21, 987, 14, 251
31/05/2018, Tuapukan, 29, 964, 16, 92
31/05/2018, Rybache, 39, 906, 22, 117
31/05/2018, Soutelo, 23, 1035, 16, 6
31/05/2018, Ciudad Nueva, 38, 990, 9, 352
31/05/2018, London, 36, 954, 29, 272
31/05/2018, Rognedino, 31, 1009, 21, 317
31/05/2018, Chinchero, 3, 1001, 7, 157
31/05/2018, Smarhon’, 24, 1003, 10, 300
31/05/2018, Novoaltaysk, 25, 935, 22, 60
31/05/2018, Longtang, 2, 955, 6, 272
31/05/2018, Liliongan, -4, 906, 4, 76
31/05/2018, Belusovka, 34, 996, 14, 354
31/05/2018, Banepa, 10, 964, 27, 2
31/05/2018, Merke, 30, 912, 15, 137
31/05/2018, Jeziorany, 31, 962, 12, 241
31/05/2018, Kindersley, 19, 911, 22, 205
31/05/2018, Corralillo, 27, 946, 3, 297
31/05/2018, Perovo, 16, 956, 23, 218
31/05/2018, Cigaleuh Kulon, -2, 1028, 7, 155
31/05/2018, Padaimut, 9, 1022, 20, 27
31/05/2018, Atsugi, 24, 902, 27, 77
31/05/2018, Podgornoye, 9, 986, 0, 136
31/05/2018, Toledo, -4, 1035, 11, 139
31/05/2018, San Pedro, 37, 1015, 16, 248
31/05/2018, Príbram, 21, 1012, 19, 124
31/05/2018, Datong, 40, 902, 11, 149
31/05/2018, Orlová, 1, 1036, 26, 19
31/05/2018, Savannakhét, -4, 937, 16, 268
31/05/2018, Huangsha, 31, 988, 9, 7
31/05/2018, Wongsorejo, 39, 949, 13, 301
31/05/2018, Krížová, 10, 990, 7, 160
31/05/2018, Belyy Yar, 4, 939, 19, 221
31/05/2018, Reading, 40, 1017, 24, 340
31/05/2018, Niquelândia, 38, 940, 12, 84
31/05/2018, Semirara, 19, 955, 30, 40
31/05/2018, Zhangjiahe, 23, 1031, 31, 57
31/05/2018, Dashiqiao, 11, 939, 21, 87
31/05/2018, Bezhta, 28, 901, 23, 72
31/05/2018, Mogok, 20, 932, 4, 342
31/05/2018, Shagedu, 43, 984, 17, 52
31/05/2018, Guanjiabao, 41, 1022, 9, 205
31/05/2018, Timaru, 42, 967, 30, 282
31/05/2018, Portsmouth, 17, 970, 25, 307
31/05/2018, Créteil, 26, 973, 29, 112
31/05/2018, Jirja, 9, 1016, 28, 325
31/05/2018, Ulimonong, 10, 991, 12, 312
31/05/2018, Valdivia, 9, 930, 2, 62
31/05/2018, Tangub, 16, 931, 14, 28
31/05/2018, Jiulian, 27, 908, 26, 114
31/05/2018, Glad, 36, 955, 24, 203
31/05/2018, Dukou, 44, 992, 26, 69
31/05/2018, Haduohe, 27, 954, 26, 4
31/05/2018, Samsan, 20, 946, 27, 193
31/05/2018, Las Piñas, 27, 1033, 21, 224
31/05/2018, Yoshii, 3, 915, 13, 201
31/05/2018, Harper, -2, 1002, 23, 243
31/05/2018, Qingsong, 37, 910, 4, 16
31/05/2018, Kuloy, 5, 967, 15, 88
31/05/2018, Casigua El Cubo, 12, 968, 27, 191
31/05/2018, Boston, 2, 974, 10, 110
31/05/2018, Croix, 12, 970, 4, 284
31/05/2018, Lolodorf, 4, 978, 3, 238
01/06/2018, Guandu, 27, 1027, 6, 8
01/06/2018, Barbacena, 4, 949, 16, 15
01/06/2018, Stockholm, 5, 1022, 19, 31
01/06/2018, Aldeia, 31, 1009, 24, 207
01/06/2018, Bachowice, 21, 900, 14, 90
01/06/2018, Marija Bistrica, 39, 968, 20, 242
01/06/2018, Lille, 34, 950, 4, 148
01/06/2018, Hufang, 32, 964, 8, 347
01/06/2018, Gaotang, 6, 914, 4, 316
01/06/2018, Bechlín, -4, 941, 5, 344
01/06/2018, Tuapukan, 11, 983, 0, 24
01/06/2018, Rybache, 39, 1002, 27, 284
01/06/2018, Soutelo, 11, 950, 7, 215
01/06/2018, Ciudad Nueva, 43, 948, 25, 94
01/06/2018, London, 10, 914, 7, 16
01/06/2018, Rognedino, 35, 906, 24, 277
01/06/2018, Chinchero, 37, 984, 11, 8
01/06/2018, Smarhon’, 38, 906, 3, 201
01/06/2018, Novoaltaysk, 24, 928, 16, 276
01/06/2018, Longtang, 33, 985, 4, 180
01/06/2018, Liliongan, 6, 901, 30, 138
01/06/2018, Belusovka, 25, 1012, 9, 308
01/06/2018, Banepa, 31, 1014, 9, 123
01/06/2018, Merke, 7, 982, 26, 46
01/06/2018, Jeziorany, 18, 1038, 16, 220
01/06/2018, Kindersley, 5, 1020, 1, 171
01/06/2018, Corralillo, 7, 1038, 2, 227
01/06/2018, Perovo, 39, 916, 17, 163
01/06/2018, Cigaleuh Kulon, 6, 949, 26, 89
01/06/2018, Padaimut, -4, 1018, 0, 217
01/06/2018, Atsugi, 19, 908, 0, 122
01/06/2018, Podgornoye, 14, 963, 23, 139
01/06/2018, Toledo, 14, 909, 4, 117
01/06/2018, San Pedro, 41, 940, 13, 26
01/06/2018, Príbram, 7, 950, 6, 350
01/06/2018, Datong, 5, 1023, 18, 153
01/06/2018, Orlová, 34, 1019, 9, 140
01/06/2018, Savannakhét, 17, 979, 19, 165
01/06/2018, Huangsha, -2, 989, 18, 243
01/06/2018, Wongsorejo, 40, 1013, 22, 67
01/06/2018, Krížová, 7, 965, 8, 278
01/06/2018, Belyy Yar, 17, 1016, 30, 15
01/06/2018, Reading, 32, 1029, 20, 69
01/06/2018, Niquelândia, 28, 949, 14, 272
01/06/2018, Semirara, 7, 958, 7, 52
01/06/2018, Zhangjiahe, 42, 918, 18, 1
01/06/2018, Dashiqiao, 38, 1015, 6, 258
01/06/2018, Bezhta, 31, 900, 0, 98
01/06/2018, Mogok, 30, 1019, 21, 18
01/06/2018, Shagedu, 15, 952, 2, 54
01/06/2018, Guanjiabao, 38, 980, 6, 249
01/06/2018, Timaru, 31, 968, 7, 214
01/06/2018, Portsmouth, 18, 1025, 29, 185
01/06/2018, Créteil, -3, 1004, 17, 297
01/06/2018, Jirja, 0, 958, 4, 216
01/06/2018, Ulimonong, 35, 975, 3, 272
01/06/2018, Valdivia, 22, 937, 9, 59
01/06/2018, Tangub, 40, 1031, 9, 17
01/06/2018, Jiulian, 5, 979, 14, 76
01/06/2018, Glad, -1, 917, 25, 141
01/06/2018, Dukou, 31, 915, 16, 172
01/06/2018, Haduohe, 2, 908, 14, 212
01/06/2018, Samsan, 10, 1033, 12, 36
01/06/2018, Las Piñas, 32, 932, 30, 198
01/06/2018, Yoshii, 14, 939, 1, 202
01/06/2018, Harper, 44, 949, 4, 304
01/06/2018, Qingsong, 24, 956, 10, 3
01/06/2018, Kuloy, 30, 998, 16, 117
01/06/2018, Casigua El Cubo, 21, 956, 22, 146
01/06/2018, Boston, 27, 1008, 9, 112
01/06/2018, Croix, 1, 960, 24, 112
01/06/2018, Lolodorf, 29, 963, 0, 311
02/06/2018, Guandu, 19, 912, 20, 276
02/06/2018, Barbacena, 15, 932, 19, 201
02/06/2018, Stockholm, 39, 962, 30, 328
02/06/2018, Aldeia, 7, 932, 4, 260
02/06/2018, Bachowice, 30, 953, 25, 284
02/06/2018, Marija Bistrica, 22, 965, 21, 301
02/06/2018, Lille, 3, 992, 4, 22
02/06/2018, Hufang, 7, 967, 24, 272
02/06/2018, Gaotang, 4, 952, 3, 191
02/06/2018, Bechlín, 5, 940, 27, 67
02/06/2018, Tuapukan, 41, 973, 12, 178
02/06/2018, Rybache, 11, 1015, 28, 25
02/06/2018, Soutelo, 32, 1028, 0, 281
02/06/2018, Ciudad Nueva, 21, 943, 10, 227
02/06/2018, London, 33, 1024, 13, 226
02/06/2018, Rognedino, 18, 973, 8, 90
02/06/2018, Chinchero, -1, 959, 9, 209
02/06/2018, Smarhon’, 33, 1001, 2, 112
02/06/2018, Novoaltaysk, -1, 943, 16, 264
02/06/2018, Longtang, 12, 1026, 2, 29
02/06/2018, Liliongan, 5, 918, 4, 75
02/06/2018, Belusovka, 18, 921, 0, 75
02/06/2018, Banepa, 0, 1019, 17, 0
02/06/2018, Merke, 33, 902, 16, 76
02/06/2018, Jeziorany, 38, 952, 7, 222
02/06/2018, Kindersley, 3, 996, 14, 13
02/06/2018, Corralillo, 22, 924, 16, 223
02/06/2018, Perovo, 35, 998, 24, 58
02/06/2018, Cigaleuh Kulon, 20, 933, 5, 26
02/06/2018, Padaimut, 11, 1023, 15, 298
02/06/2018, Atsugi, 9, 936, 19, 205
02/06/2018, Podgornoye, 35, 925, 13, 21
02/06/2018, Toledo, 1, 951, 28, 272
02/06/2018, San Pedro, 5, 964, 20, 326
02/06/2018, Príbram, 12, 905, 4, 117
02/06/2018, Datong, 44, 920, 16, 196
02/06/2018, Orlová, 42, 903, 13, 282
02/06/2018, Savannakhét, 17, 1019, 25, 206
02/06/2018, Huangsha, 14, 994, 10, 12
02/06/2018, Wongsorejo, 12, 1015, 20, 65
02/06/2018, Krížová, 5, 1032, 1, 256
02/06/2018, Belyy Yar, 15, 1032, 6, 25
02/06/2018, Reading, 37, 936, 10, 214
02/06/2018, Niquelândia, 9, 904, 26, 184
02/06/2018, Semirara, 28, 984, 15, 65
02/06/2018, Zhangjiahe, 41, 966, 6, 36
02/06/2018, Dashiqiao, 41, 978, 17, 37
02/06/2018, Bezhta, 3, 932, 18, 63
02/06/2018, Mogok, 30, 1036, 11, 108
02/06/2018, Shagedu, 33, 976, 20, 145
02/06/2018, Guanjiabao, 26, 979, 12, 257
02/06/2018, Timaru, 18, 921, 9, 11
02/06/2018, Portsmouth, 31, 1000, 31, 54
02/06/2018, Créteil, 12, 914, 24, 325
02/06/2018, Jirja, 1, 1019, 0, 322
02/06/2018, Ulimonong, 11, 994, 5, 109
02/06/2018, Valdivia, 18, 953, 19, 108
02/06/2018, Tangub, 34, 1002, 0, 186
02/06/2018, Jiulian, 22, 1036, 17, 293
02/06/2018, Glad, 32, 971, 25, 341
02/06/2018, Dukou, 33, 901, 14, 255
02/06/2018, Haduohe, 3, 1022, 6, 328
02/06/2018, Samsan, -2, 935, 18, 75
02/06/2018, Las Piñas, 15, 1027, 8, 130
02/06/2018, Yoshii, 44, 953, 22, 30
02/06/2018, Harper, -4, 1015, 11, 248
02/06/2018, Qingsong, 6, 1019, 21, 295
02/06/2018, Kuloy, 1, 906, 27, 351
02/06/2018, Casigua El Cubo, 21, 1021, 13, 225
02/06/2018, Boston, 34, 1012, 7, 66
02/06/2018, Croix, 44, 1003, 0, 140
02/06/2018, Lolodorf, 29, 947, 13, 294
03/06/2018, Guandu, 33, 1018, 13, 259
03/06/2018, Barbacena, 42, 944, 19, 24
03/06/2018, Stockholm, 12, 938, 11, 270
03/06/2018, Aldeia, 29, 951, 16, 226
03/06/2018, Bachowice, 3, 947, 14, 29
03/06/2018, Marija Bistrica, 34, 960, 29, 155
03/06/2018, Lille, 19, 981, 16, 105
03/06/2018, Hufang, 10, 944, 28, 3
03/06/2018, Gaotang, 28, 955, 0, 235
03/06/2018, Bechlín, 10, 1012, 14, 314
03/06/2018, Tuapukan, 11, 901, 26, 265
03/06/2018, Rybache, 42, 974, 28, 217
03/06/2018, Soutelo, 27, 927, 30, 29
03/06/2018, Ciudad Nueva, 22, 926, 7, 55
03/06/2018, London, 33, 933, 0, 316
03/06/2018, Rognedino, 25, 976, 21, 278
03/06/2018, Chinchero, 23, 909, 15, 38
03/06/2018, Smarhon’, 0, 923, 4, 138
03/06/2018, Novoaltaysk, 42, 1029, 19, 109
03/06/2018, Longtang, 14, 967, 20, 48
03/06/2018, Liliongan, 33, 992, 19, 47
03/06/2018, Belusovka, 26, 902, 3, 37
03/06/2018, Banepa, 34, 1034, 23, 327
03/06/2018, Merke, 29, 926, 9, 291
03/06/2018, Jeziorany, 7, 945, 12, 83
03/06/2018, Kindersley, 42, 1029, 7, 180
03/06/2018, Corralillo, 8, 936, 20, 355
03/06/2018, Perovo, 24, 1015, 8, 329
03/06/2018, Cigaleuh Kulon, 5, 934, 26, 225
03/06/2018, Padaimut, 21, 938, 15, 121
03/06/2018, Atsugi, 4, 999, 4, 323
